616e095f-99b1-407b-a00d-cd4146245675	vessel	a	brilliance of the seas
1c33efbd-fce8-4e9f-bd3a-f0f6273b4057	date	a	25-January-1985
80d1497a-ed78-4ed9-a853-d7a99aeef7da	date	a	22 July 1909
ed629d22-9cd2-4bd1-857f-8fb2e4b09737	company	a	viessmann refrigeration systems oy
9456fae0-8c94-411c-9a9f-c4dd2ee8f9f0	date	a	12th May, 1885
6a0576f7-fdb0-4027-b03f-f40eac06c8ee	vessel	a	lofoten
1547d320-c318-4630-980d-9d5b0b08bf0d	date	a	Sep 11th 1846
02777f08-e011-43ec-8b64-6fd52fc1bcdb	company	a	dimension data asia pacific pte. ltd.
96ed0b5a-e9e1-4a53-b46a-97275d27e6ba	company	a	avelter investment singapore pte. ltd.
dd8c5b40-f4c4-48f7-a8a9-cfeff8555f9c	vessel	a	norwegian getaway
71ccd5ac-fe37-4026-992f-aacd9ce6b061	date	a	05-May-1969
8589acde-512e-4839-8c94-2d44d9d7dd48	vessel	a	island princess
7d579abe-62f6-4527-8a43-b8a33bbb8668	company	a	tech link international entertainment limited
342bb9d5-4cf5-4397-bf80-267fc7b71b9d	company	a	zv france
beb59841-ef24-4e1e-a78d-14751d66b476	date	a	14/10/1971
94fc6edb-c09a-4f94-9131-200082aacf72	port	a	algeciras
47bfd3ed-8f03-457d-a4d0-2b3b606ef16b	company	a	vitop manuka resources limited
cc57cada-d04e-4649-aeeb-b5e12c9b5bf3	date	a	1801-Jul-31
cf8dc0aa-52c0-49c6-82e3-735df7be2961	date	a	04th Oct 1920
7581213d-709a-471e-a0f0-396f2635d004	port	a	arwad is.
17e9f835-2464-467c-899e-1fbbfb39d708	company	a	bce inc.
4b64fdd4-8395-4b83-8230-2728efbc5ecf	company	a	w international investment limited
1b4cff55-3b3d-4698-9a6c-b6101b7fc734	company	a	algol chemicals oy
c7b9179e-a614-41a8-a118-e15f64ef2ebd	vessel	a	cruise europa
452d330f-d9df-4f14-a749-2b936895c234	port	a	bangor(gbr)
be785f0b-9ec3-4f96-bd5b-4c7d764a1c37	company	a	europcar participations
1b2e2b78-e6dc-45d3-aa44-d63972870101	company	a	ses-imagotag
e99a329e-0cac-422b-800a-4c90a733b5da	port	a	balboa
25b789fb-5a1c-4158-b2b0-30c6b1506f24	date	a	2021-12-16
92230cfe-7b9e-4d22-b2fb-c0e00862c296	date	a	13th Jan, 2035
85efca49-47ab-46e1-bc45-b976f582ad37	date	a	18th August, 2100
6875d448-3f89-48cc-a84e-6394c28ac99e	vessel	a	esperanza
408c77ab-f220-4341-9dc5-7d4f134ef5a7	port	a	afognak
e6e93507-d2c5-4df6-a57a-94bd425da10b	vessel	a	brigitte bardot
6e2a391b-a7af-42a4-90cb-04d45549a3ef	vessel	a	katara
189dd3fb-27f7-4762-960e-febbb6002fcd	company	a	criteo
0d124f65-b2f2-4696-82ba-38672c59d7fa	vessel	a	carnival ecstasy
bd45292d-71c6-4b49-8f7f-b3babacad7fb	date	a	Dec 25 1814
e115bbee-b722-46d6-847a-0126ddbbdae1	date	a	15th February, 1920
ecd96131-8fdd-47e3-94ad-4ce5b2a6e30c	date	a	24-06-1891
76564d4b-da20-4e66-9ec7-7dcaba136011	company	a	devops pte. limited
3f2c8eb6-d947-4dd2-ab01-14479446dc8b	company	a	chargeurs wool(eurasia)
9600246a-05bc-4760-9442-626e15145265	company	a	rand worldwide, inc.
af4d931f-6165-4b2d-8314-7a340a5152ea	date	a	20th Nov, 1999
e9793473-6e03-4626-82de-c7d8039dcb77	date	a	08-December-1857
30be7205-4663-44e0-bfa9-4ff837844bb8	port	a	ambriz
7f828919-9c2c-46de-9d0b-4c7f9f11bd7a	port	a	aschaffenburg
4479f81f-e735-45b8-9bd9-d5984c2dc4d5	date	a	1948 August 16
004b8d8c-670b-4b75-b978-336ace8a3068	port	a	agropoli
24113a1f-c1fe-4000-8612-67b43224ecf7	company	a	evondos oy
fb43251d-5c10-404c-9705-510c7a2b2510	date	a	Jan 21th 2095
542f3ab7-7f32-4ee4-9cf9-1a262a039d3b	date	a	05 April 1858
8336d426-9877-4f29-aa7d-a11e5e20afd6	port	a	arriere port
493472d7-35e4-4b12-84a5-587cbb361053	date	a	05-07-2010
099d5f8c-c5f1-445c-9933-f7eba7ef6901	company	a	alten europe
b10d35f1-bd41-4cb5-8427-de40250e68d3	company	a	eurapharma
31f027e7-d01e-4463-8ecd-a38ca72b7676	port	a	ambarli
8107e27b-56ca-4ac6-ae11-ab229603003a	port	a	bailianjing
de9c9b85-0991-4fb3-88dc-9dd5f58a79bd	date	a	May 21th 1817
cada97f2-1a96-4751-902e-b53a759e84af	company	a	euromaster services et management
4db8bca9-bd60-4d4b-a1ac-5caefc72e1a9	vessel	a	koningsdam
288a1240-6f32-4906-b572-8d1787c2925e	date	a	31th Jul, 1941
d5e88c5a-4b6f-45dd-bef0-060663c7b061	vessel	a	danmark
64349b55-3c34-4ab7-9fe2-90399e207b88	company	a	jesper bay nielsen
b1a7a2c9-e6d8-4b16-b651-1c3f36db0543	date	a	24-10-2086
f662bcca-00e1-48e6-92d7-ab7190159df5	company	a	hk cloudight international holding co., limited
d94674e4-a278-4f6c-86e6-1a3d23c6af34	vessel	a	aidastella
b9fcedce-1e76-419e-8c90-7d5b2324c3bc	date	a	10-Nov-2024
7096bc9b-4933-46ab-80ae-3eb9b4ed0b71	vessel	a	emerald princess
b4aa87e0-3b3a-46a4-a96d-2d20a9c1a4ea	company	a	km learning aps
cb238d64-f0f3-403b-9b1e-7f0babfcc41d	company	a	sunopta inc.
d5e9b32f-a7cd-4519-a97a-34ed510cd10c	date	a	09-24-2002
4116f285-71e8-4d9b-a170-f0fe2a290e38	vessel	a	pelorus
674cf5a0-8024-425a-9c30-187e98bc6eb6	date	a	13th October, 1902
12b25fc6-4915-4dee-9768-9038b65107c3	vessel	a	marella explorer 2
f531652b-a79d-4278-90ae-9692acdaa11d	vessel	a	silver cloud
64f73f0d-940f-4490-b38a-66f81d58bb27	vessel	a	club med 2
e3926141-1b0f-4199-b54b-b191405e65c5	date	a	January 25th 1952
71409cd4-2c14-401b-a3a7-37284ccb3a17	company	a	ihle holding ivs
5a71d6cd-24a1-43eb-b74b-81d91759a282	vessel	a	cma cgm jules verne
f37a44cd-2f33-479e-bff9-b09a934b8105	vessel	a	disney fantasy
37464673-055a-4741-a231-017d6ae362a3	date	a	05th Dec 1975
b3ba75a1-27b7-4576-8a96-63be65cbadbb	date	a	01-19-1990
e26dbd7c-cf62-4dac-8f72-e0a76960b862	vessel	a	aidacara
0aafe6ea-cefa-4bc5-a218-8df0df273ff9	vessel	a	silver spirit
369082d8-409a-4f2f-ba3d-2b7a8c0b9527	date	a	1856 Jan 31
35115bce-1d3d-4222-b623-598ea1411e82	vessel	a	blue star 1
ee3c0589-98e7-4f5e-b8c2-d5a1d5bb461e	company	a	colorado casualty insurance company
e3554297-ba62-4ba1-8d56-2707ec37e1d6	port	a	bani
1d7a3c0a-3547-4ec4-8856-147e9fc00550	company	a	practical energy solutions, inc.
7b16e077-b1c5-4e71-a917-b8f761085025	port	a	agioi theodoroi
f2de434c-1737-441f-88bc-a9b7aea0f806	date	a	March 29 1993
c757cc07-f76e-403c-8f6c-4257093e7d74	company	a	unisport-saltex oy
2640fe45-424d-4d7c-9c6a-456bbea2b50b	date	a	Nov 24th, 1869
6a024f16-5dc7-45a5-856e-b9ebbee1f822	vessel	a	royal princess
099ff4f4-a5cc-40e1-ae2a-858198c531da	vessel	a	liberty of the seas
046a41de-0fcf-467c-8690-0efeba1e950b	vessel	a	norwegian escape
f6275db1-57c5-4fb7-9964-3819962e2f6d	port	a	asuncion
39c1d9b3-39e1-45cc-81f4-b896a6ab0416	company	a	hongkong new development capital investment co., limited
57fb7248-5a25-4464-8be3-9e8dd5ff7141	port	a	ajos
fafacd8c-5566-4ee8-8c05-fe1a8ed515b0	company	a	rib limited
d28f77a2-42c5-41a4-85b2-7921911fb7e8	port	a	augusta
403ade74-0026-495a-b5ef-984e2ec71ee9	vessel	a	costa fascinosa
06be509b-551c-4621-9d49-0fd75451b2ce	port	a	alliance
5a96a20d-4a26-4988-8e11-eca2eccdc84c	company	a	biomin singapore pte. ltd.
400671fa-c73e-4be0-8024-0514794ec01b	date	a	26 July 1950
052e8a90-a193-4132-9707-15af138a5348	company	a	aguila engineering, llc
00cff047-d3a1-4b2e-9d26-1c4afa903267	date	a	09-September-1929
fe47ec71-107c-47e3-8d56-d0fd1700a0bd	date	a	19/04/1964
a217c781-4f89-447d-9b64-ecd6a997a0af	vessel	a	blue star paros
dd2a21d4-64c5-4b69-ae6b-7a9168ba6b2f	company	a	tvd holding aps
34d29bd4-ac16-46b4-8368-c13a6391a8e9	date	a	04/12/2050
6f512dd1-901b-4bc4-b9a8-a16d0b1954f5	port	a	azov
c438b2a9-1ca6-4eed-b63e-eb4ca8e29d0a	port	a	aaheim
0690c11d-e797-4023-bef1-766e8a24c8f8	company	a	payment asia services limited
6f8ff26b-7c17-405d-afcc-2d577085c95e	vessel	a	msc musica
62534f2d-7bf4-4ab2-8dc2-bc2ff3bda19f	date	a	23th May 1947
e59dfa9e-24d9-4505-8f48-d56b72c145d3	vessel	a	queen elizabeth
a54edb8c-a146-4201-832b-8e9529e21f6e	company	a	pciroads, llc
aab11c1f-aa2b-4e55-9f2e-897aac5344bb	port	a	almelo
21990152-481d-495e-a653-19bdcfce0ab2	date	a	28-April-1972
604dd71d-6eee-4568-9008-b5c1b7b741ba	vessel	a	silja serenade
986d5765-6a0c-4c98-b29a-301f3bad5786	date	a	03th December, 2020
655e4d25-ba3a-4669-9753-bd611f4da121	vessel	a	pacific explorer
16465ea6-d8da-43ba-83fd-d1ea9351617a	date	a	1944-Sep-01
d71670f7-2a36-4eb1-bc07-77581cbadcbb	company	a	orckestra inc.
67fcf8cc-4638-4cd7-85c8-6bc954dcbf88	company	a	mf financial services pte. ltd.
e3902425-f228-4016-b5a9-6206b4e49eee	company	a	mcgill st-laurent inc.
c7d0c502-866f-4d66-a364-3df6d0a13081	port	a	akport
a833f3c4-873b-40dc-ad85-88b433127985	company	a	olam international limited
90b6087f-0740-4b61-a5cd-98958bafaba2	date	a	21th March 1951
b130112c-58a5-4ce5-b294-670544b0a380	company	a	lord baltimore capital partners, llc
f0f0db21-ffcd-4705-8026-243bff1500e9	vessel	a	henneke rambow
c8eea085-07b5-4bec-b88e-e23eb65378a3	date	a	2038-September-20
e9860bba-bedd-4a32-991b-a03a0c1eca5b	company	a	home solutions enterprise, llc
992bd309-ef06-44e9-b3dd-d2c892937d07	port	a	abu zenima
ad378095-94cc-49cc-b351-975713df902c	vessel	a	sar 250002902
5400337f-6543-4459-8467-c19adf64f6a0	vessel	a	curiosity
1686711b-6386-4afc-9ef2-f3930bf67e98	date	a	Sep 28 1833
7a20fb29-ee7b-4c66-b33d-9612a8e2a2db	date	a	16-October-1933
475d23fa-8773-48a0-aa79-8f9ac5771c81	port	a	astakos
23193081-995c-4c5f-8b81-4c2b75e71676	port	a	bainbridge
06986ed1-6d53-43c9-b6af-5fab622d9bbc	company	a	gentry roofing, llc
ecbe9b1d-3770-4a79-975e-232285ae8ad5	company	a	longrun financial holdings limited
a05651b5-9efe-4280-859d-964c59a1930a	port	a	astara
a42180bb-b97b-43aa-b124-b68fd8ece090	date	a	07/17/2025
40e81c72-6280-4613-8846-bc46a8278c89	company	a	international association of chiefs of police, incorporated
a306d97d-ea04-4bd0-8efe-c4c7dec821d2	port	a	ardrossan(aus)
19e02a2d-c08a-4518-8e21-2e2c05bdb164	date	a	2049-Feb-28
903b3a86-8477-4c95-9f95-bed04919176c	vessel	a	azura
458d2cb2-2ee8-41e8-af2c-f159de9d5001	date	a	2094-10-10
8ea2cdb1-09f7-440d-8b88-300ebde1f214	port	a	baraawe
42bc10dc-a642-4142-bc7e-55f85de92228	date	a	1887-July-17
c4ef9964-a5a7-46f1-87c1-425f8cceffa5	port	a	alvheim field
87d95092-0304-4fdc-853b-c850cbf62d76	company	a	eternity healthcare inc.
1cf170b9-082d-4797-aa3f-689c0d2ab87c	company	a	bektur-giversen aps
7ad9d5df-f9c3-4386-90ec-7642d70e2a5f	port	a	acu
9f5fbfaa-c103-4a04-ab45-a99a4fb9dbae	company	a	tarantula global holdings pte. ltd.
dfca00a2-2bcd-4f98-bb8f-527d7aa49d65	company	a	halton oy
6ebf9a6e-5ab1-4766-907c-476af75e9df7	date	a	Jan 03th 2088
38e7a93d-196b-45e7-89f7-a2990152d83a	port	a	bandar taheri
3bcc05ac-c767-4cff-96fe-c1a8afa65a94	date	a	23-May-2007
0d1d7bf5-df0a-4bed-87cd-47a109f1c86f	date	a	14-11-1893
2d24f600-2fc8-4262-b2f2-8320758417a6	date	a	2021 December 05
e9de74ef-cc3e-49bd-ad33-bfb9516351bc	date	a	Oct 13th 1836
cf4ad1b8-3d77-4d69-9c28-94a3ac295b31	vessel	a	lorelay
d7c388fa-58ee-45c1-91c9-475264edf1a8	vessel	a	ebba maersk
10667e48-7570-4e3d-89a0-bb04cb20a404	port	a	advent bay
1772183b-ccea-472c-9493-1604a2565c96	date	a	1809/03/09
fbc1c848-0b11-48a9-b12b-6ee6592eeeeb	date	a	1831 Aug 06
66d747ec-1457-4c7b-a369-b253c138a977	port	a	alassio
ee1a6fa4-5bba-41da-90cb-d260b8fd58bc	date	a	27th September, 1860
e4eaeb43-de92-479e-bec9-bbd18bb96aef	vessel	a	eleonora maersk
ef7d6ba7-3b33-41a9-b0a0-8a04c112b430	port	a	akhladhi
e841785f-81e9-4237-a25d-ee0e75885965	company	a	etermat
8f14e4ad-7dc1-43af-a8b2-b94381397e73	company	a	greenfield communications, inc.
8764e362-6070-47bb-b9a5-3a3f902ca7b4	company	a	airinov
12fcc2d0-6078-48a5-b353-de981bb8771f	vessel	a	fountainhead
b9a6d786-1267-4613-8730-cbd333c180b9	port	a	baku
e0c5cabb-aeea-4a87-a32b-f81f8138fa9e	date	a	2060 Sep 07
889175d0-678c-4d26-9d9a-a1855857328b	port	a	anadyr
09da26c7-8de9-402c-9621-932f1048d4ba	port	a	aransas pass
49149f79-69a6-4595-86b6-852ac75355ce	port	a	barao de teffe
a731ffd2-0e65-4b72-aae6-6f9a9dbd8e7e	port	a	aberdeen
c243b1df-1439-4014-a613-701c5af8c809	company	a	power acquisitions i, llc
001f62f9-1617-4b8e-887b-feddcb2cdf15	port	a	antifer
85ee58d3-0c69-4913-afb4-673f1e9668be	date	a	1920 July 05
e59a8dd3-2c4c-40df-ac6f-648051bd3b86	vessel	a	albatros
b3617406-583a-4fce-b002-cb7654852b71	port	a	bagaevskaya
fdfc4f7b-75e5-4108-809a-a3fd8f0b4d60	port	a	badas
ba5c4289-439d-425a-9057-c5f9c8011305	company	a	bc investment group (hk) limited
cd49cd02-99b9-4e9c-81c1-d7a9699dfd5a	port	a	baltasound
ddcd4b05-1379-4592-ab6b-3bc701b75944	vessel	a	lee a.tregurtha
1e5594b5-fb3d-44f2-8aec-bfd2dca4361e	port	a	arrecife anch.
3b052a51-eb62-4adb-bb8c-4c61557ba470	date	a	2002-02-07
b2fa982b-2a5b-463a-9ddd-4280c14859bf	vessel	a	symphony of the seas
3a066353-3800-478b-8af5-9f68eb042cc0	date	a	May-31-1938
9ba87e45-180d-4d72-89af-07495290c82b	date	a	27/03/2047
c6bcb96c-360a-42b1-9938-fb7efb36b19f	vessel	a	sea princess
d1aa7716-6997-4cd0-a8c3-2228fa0bbc59	date	a	21 Jan 2037
213013bf-5cff-45e2-852e-e2f3789aafbd	company	a	129025 canada inc.
0de4ff8e-94a4-480c-86ec-1899860b374d	date	a	20th Jan 1913
67d64d76-1ebc-46a2-8567-4aa2a867dd3e	company	a	heilenex pharma inc.
9f6abcb5-55d0-4a1c-832d-81d3ff8e922d	vessel	a	sar 250002901
aee76d64-33ca-4bb8-a5fa-43c90e925da2	date	a	1976-12-28
e4ae36e9-57ef-473d-a1a6-81b7f14966a2	port	a	adabiya
94c391b0-43e5-4739-bd5a-8b7d6a986358	vessel	a	olympic champion
830c7569-841a-46d8-a016-a12f811fed72	company	a	sanco trading (international) limited
29e499df-3fbc-4872-b4cb-d679118801c3	port	a	abu ghosoun
ed70a5af-6afc-41eb-922d-f2027eca30e0	port	a	amchite
48a7e258-0920-476c-b3af-7cb08fd09736	company	a	sopra steria group
b1a10c23-caae-449c-887b-bcf3c4dfb3b7	date	a	Aug-02-1834
92c2f5f1-9936-4b83-acbd-5afe4cf65742	port	a	albacora field
448a237f-f549-415d-8036-e8b9de05168b	date	a	08-August-1816
3898ff4a-5b0b-4edc-b59c-71e658879ad5	company	a	parexgroup sa
e41878cb-9814-4be0-8dd8-d4dd0a493c4c	company	a	essentra pte. ltd.
ccbaf45b-1898-459b-bf69-a1140b8a0afe	vessel	a	margiris
d36e72da-90ca-40ed-9341-82cd6f5416f6	company	a	simone stellan madsen ivs
e1faede5-107f-4d1a-909f-c8a406677049	vessel	a	carnival sunrise
6c7fc9a6-5f7d-472d-a6f5-5e5cf591f971	vessel	a	stena scandinavica
bdf87977-f13b-45b4-ba88-a03c861a9ed5	vessel	a	raya
c5ba178e-1fb4-4f1d-ba31-201617b4d9b0	port	a	antofagasta
d1ebbf6c-db5a-4574-bf13-9b392d953d7a	port	a	argentia
6f7e3669-e34b-4cd8-8db4-b4f761120d46	date	a	02/02/1943
dfa0fd05-c508-4e9f-8da9-bb93984e5f9e	company	a	jp group limited
3fcb02dc-8b7e-418f-8afd-0e47da5bf998	port	a	avonmouth
93e4b4e4-36ea-4f0a-969f-54978b9cea88	vessel	a	trollfjord
5b2f65bc-49a8-4402-9ed1-59f997edc007	port	a	amasra
0d458592-d249-487f-ba55-f056b2bc7279	date	a	31 December 1812
dd699929-690e-4d62-a0fd-7e5365f23e2d	vessel	a	saga pearl ii
47ae3f07-268a-467f-a497-ee274d62a42e	company	a	future group oy
96edf8b7-e588-4fef-a0c3-d7cef4eb4167	date	a	2039-Oct-18
c2cbf604-c025-4d5f-a05f-7c074b0c67a7	port	a	alexandria(egy)
466a0274-f571-4ba4-8088-ba4a5f793d35	company	a	umore hong kong holdings co., limited
4f345c92-0c25-4500-978a-2502779861e3	company	a	intertouch pte. ltd.
e2023afe-08a8-450b-b8e6-6e1aa279d9ab	date	a	Aug 01 1896
6b3a6be1-c289-45a7-bd16-d2e86a378381	company	a	technopolis holding oyj
302e3c8d-b11b-4979-b12f-64616d9dfce3	company	a	uponor infra oy
d61852d8-5a42-4ac7-a48b-5411044c8824	vessel	a	costa mediterranea
8cb776a7-bd1b-4e3e-b3eb-37eb9f74011a	company	a	blackstar capital group limited
10141c55-e2e9-47f7-a42d-cf32da273965	vessel	a	gorch fock
0f165c57-8dcb-46e7-8a06-223b9b3ad4b3	vessel	a	norwegian jade
648f28be-d431-4891-b20a-939a7596be98	date	a	Aug 24 1924
a73ea64c-cd79-49be-b814-48ed4c7ca999	port	a	almirante
fe073a1a-6e8c-46b9-951c-50b9a3868366	company	a	dyson home technologies pte. ltd.
f0d525d4-b09a-4d4f-8518-f467a2d8d972	port	a	alappuzha
9c998dfa-0dda-4316-8084-df3a661348f6	port	a	amherstburg
ed5ad5bd-6aef-4b94-905d-3c53c61f3135	date	a	2037-10-13
6aa07777-c044-4950-8a9c-4c6f1249ba48	port	a	abu al bukhoosh terminal
c439aded-9400-42dd-9f67-bc2bd2a4ba70	date	a	February 27th 1876
324cdfd0-ec3a-4148-afc0-6dfd64a9c54a	company	a	prospace international limited
5f34c78f-e8ec-4be1-ad0a-7d31e1e8584b	date	a	05th Oct, 1866
e7a885f9-1827-4f9e-89d9-74a39ff8535c	port	a	bangkok
00bdd8c5-4483-4768-b045-1458d83f9322	vessel	a	james r.barker
8e5af7f5-a3c6-4196-8399-05d40cd17f45	date	a	13th Jun 1876
5440947c-acf7-40f9-af8c-8115ccb8d934	vessel	a	carnival pride
178b3f6f-31a3-4cec-9bdb-5ac2be863409	company	a	benemen oy
e1db4d90-f0dd-4c3a-ad6b-ec8bb37de4e0	company	a	renoir holdings pte. ltd.
acc449cc-d929-461a-8b9e-b03c594d7afd	vessel	a	arthur m.anderson
fb3a4ce4-0673-4755-a02d-12ee004c9152	vessel	a	eendracht
f433e17f-a8c1-47a2-98df-d73f9326f14b	vessel	a	noordam
c193180e-a260-4cbc-818d-e42005f2c94b	port	a	azeri-chirag-guneshli
d557f364-36b2-470a-9120-8becf4077414	vessel	a	edwin h.gott
6c5655f4-5c4e-431a-bff3-3f428c28a9c1	company	a	sc emc
9f29999d-06dd-4599-bd3f-fbf9fdf974cc	date	a	January 13 2061
ffb3dda0-0c25-4ef9-ad9f-1d83a2beb616	date	a	03th Oct, 2044
882bb2b6-577e-46b9-be03-6689defa8525	vessel	a	world odyssey
6809ba27-fe22-4a33-95b6-38acb4b54447	date	a	14-October-1874
d295391d-68e0-430f-ad08-550299f1e358	company	a	qin horse global limited
